source_id,mc_mode,draw_index,parallax_draw_mas,parallax_reference_mas,parallax_error_mas,pmra_masyr_fixed,pmdec_masyr_fixed,radial_velocity_kms_fixed,valid_draw,rejection_reason,distance_kpc_draw,Lx_kpc_kms,Ly_kpc_kms,Lz_kpc_kms,Lperp_kpc_kms,Ltot_kpc_kms,galpy_eccentricity,galpy_rperi_kpc,galpy_rap_kpc,galpy_zmax_kpc,galpy_energy
3089847099636770560,measured_only_parallax,10,0.6719492574745612,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.4882076122211627,280.57599533827715,-3310.967099243106,-1024.2256362048784,3322.834034590108,3477.105718164126,0.6496342890628954,9.319669624093194,43.8799976559404,41.210663227824455,4087.407711566391
3089847099636770560,measured_only_parallax,11,0.654885990660074,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.526983344065855,298.8197137744744,-3408.950305007472,-994.2266335823148,3422.022121984426,3563.526624325293,0.6780957004000088,9.356589326818137,48.77614974156302,46.3278214361373,7343.881586166876
3089847099636770560,measured_only_parallax,12,0.6280633463207601,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.5921960831786657,330.73837635790744,-3574.9747449184124,-943.4056221641083,3590.2412593585314,3712.121558937851,0.7248999852266187,9.401928300930217,58.95087283341526,56.79485865878884,13055.141763040052
3089847099636770560,measured_only_parallax,13,0.6457478992470104,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.5485919523177292,309.22433761366136,-3463.7915641059067,-977.4380628897923,3477.566921073389,3612.320148786594,0.6937719919306535,9.373717034296565,51.846790478352965,49.51158551362166,9203.752017386038
3089847099636770560,measured_only_parallax,14,0.6481593410040001,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.5428304997518019,306.43352907652775,-3449.1527129794026,-981.9193270560379,3462.7382149385,3599.266801730826,0.6896154806519226,9.369148502530244,51.00208729369393,48.63798498254074,8704.701267836703
3089847099636770560,measured_only_parallax,15,0.6293424827495682,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.5889599501229383,329.1178659425375,-3566.699321618067,-945.9384874010688,3581.85184234543,3704.654132636402,0.7224722870555412,9.405763502253155,58.3767537999776,56.21177385834192,12764.788162771729
3089847099636770560,measured_only_parallax,16,0.6260423404776356,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.5973360511639763,333.32009223095474,-3588.1264987961713,-939.380316232895,3603.5751768553578,3724.001803674904,0.7284629972514014,9.40687148146289,59.879239702228745,57.739100524739385,13517.800952067719
3089847099636770560,measured_only_parallax,17,0.6143607902865783,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.6277080435643267,348.772077607017,-3666.036756533029,-915.5361701255976,3682.5897765525724,3794.6902299367957,0.7493659093948871,9.431185154115461,65.82741299863771,63.7440302294052,16288.948321691341
3089847099636770560,measured_only_parallax,18,0.6556685099761357,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.5251609384693448,297.95000486223904,-3404.3329458902085,-995.6402086326125,3417.346486950206,3559.432038530432,0.6767579475810971,9.355145675404248,48.52807592523407,46.07150891750726,7188.502549719052
3089847099636770560,measured_only_parallax,19,0.6298123228048608,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.5877745858425147,328.5252442864811,-3563.6690700364206,-946.865966354302,3578.7799704463164,3701.921289696447,0.7216439754488535,9.404821577942593,58.16922567401122,55.99819482276365,12658.615704613683
3089847099636770560,measured_only_parallax,20,0.5987944119848113,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.6700222647123926,370.86057820049166,-3775.142268137425,-882.1492184111104,3793.314739530716,3894.53770769835,0.7775409517357273,9.470307670211215,75.67172403497581,73.52026487458151,20256.073269872504
3089847099636770560,measured_only_parallax,21,0.6559181480885002,0.637150856719755,0.02381598589021094,-42.072760482673594,-36.356421286612786,-11.29,True,,1.524580472295568,297.6732425853806,-3402.862495450301,-996.0903796721516,3415.8575090734603,3558.12852027143,0.6763430197688459,9.354685876438456,48.45148823886961,45.989117377968526,7139.060011416254
